Title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Harry Potter and the Order of the Phoenix,2007,tt0373889,https://m.media-amazon.com/images/M/MV5BMTM0NTczMTUzOV5BMl5BanBnXkFtZTYwMzIxNTg3._V1_.jpg,675,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Imelda Staunton', 'Helena Bonham Carter', 'Robbie Coltrane']",David Yates,"['Adventure', 'Fantasy', 'Mystery']","['Warner Bros. Pictures', 'Heyday Films']"
Captivity,2007,tt0374563,https://m.media-amazon.com/images/M/MV5BMTkzMjc3MTEzN15BMl5BanBnXkFtZTcwMzYzNjA1MQ@@._V1_.jpg,14125,"['Elisha Cuthbert', 'Daniel Gillies', 'Pruitt Taylor Vince', 'Laz Alonso', 'Chrysta Olson', 'Michael Harney']",Roland Joffé,"['Crime', 'Horror', 'Thriller']","['Captivity Productions', 'Foresight Unlimited', 'RAMCO']"
Interview,2007,tt0480269,https://m.media-amazon.com/images/M/MV5BMTIwNTA3MTgwNF5BMl5BanBnXkFtZTcwODYxNDk0MQ@@._V1_.jpg,8414,"['Sienna Miller', 'Steve Buscemi', 'James Franco', 'Michael Buscemi', 'Tara Elders', 'Molly Griffith']",Steve Buscemi,['Drama'],"['Kiss the Cactus', 'Column Productions', 'Ironworks Productions']"
Talk to Me,2007,tt0796368,https://m.media-amazon.com/images/M/MV5BMzgyMTMxNjg4OF5BMl5BanBnXkFtZTYwMDkwNDc3._V1_.jpg,6535,"['Don Cheadle', 'Chiwetel Ejiofor', 'Taraji P. Henson', 'Martin Sheen', 'Mike Epps', 'Cedric the Entertainer']",Kasi Lemmons,['Drama'],"['The Mark Gordon Company', 'Pelagius Film']"
Hairspray,2007,tt0427327,https://m.media-amazon.com/images/M/MV5BZmFhMzFkZTMtNmUxNS00OWQ1LTlhNjMtYzhmNTU4NmUzZDQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_.jpg,2976,"['Nikki Blonsky', 'Zac Efron', 'John Travolta', 'Brittany Snow', 'Michelle Pfeiffer', 'Amanda Bynes']",Adam Shankman,"['Comedy', 'Romance', 'Drama']","['Offspring Entertainment', 'New Line Cinema', 'Zadan / Meron Productions', 'Ingenious Media']"
I Now Pronounce You Chuck & Larry,2007,tt0762107,https://m.media-amazon.com/images/M/MV5BMTM4NDQ3NDQ3Nl5BMl5BanBnXkFtZTcwMjE4NjY0MQ@@._V1_.jpg,3563,"['Adam Sandler', 'Kevin James', 'Jessica Biel', 'Dan Aykroyd', 'Ving Rhames', 'Steve Buscemi']",Dennis Dugan,"['Comedy', 'Romance']","['Universal Pictures', 'Happy Madison Productions']"
Sunshine,2007,tt0448134,https://m.media-amazon.com/images/M/MV5BMTU5Nzg2OTk2NF5BMl5BanBnXkFtZTYwNTc1ODM3._V1_.jpg,1272,"['Cillian Murphy', 'Rose Byrne', 'Chris Evans', 'Michelle Yeoh', 'Cliff Curtis', 'Hiroyuki Sanada']",Danny Boyle,"['Drama', 'Science Fiction', 'Thriller']","['Ingenious Media', 'Moving Picture Company', 'UK Film Council', 'DNA Films']"
Arctic Tale,2007,tt0488508,https://m.media-amazon.com/images/M/MV5BMTQ5MzM5NzM3OV5BMl5BanBnXkFtZTcwMTIxNTk0MQ@@._V1_.jpg,4658,"['Queen Latifah', 'Belén Rueda']",Adam Ravetch,"['Documentary', 'Family']","['Starbucks Entertainment', 'National Geographic Films']"
I Know Who Killed Me,2007,tt0897361,https://m.media-amazon.com/images/M/MV5BMTQzZDA4MzMtNWIwOS00YzgxLWEyZjItZTNjYzM3NzBjNTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,5857,"['Lindsay Lohan', 'Julia Ormond', 'Neal McDonough', 'Spencer Garrett', 'Gregory Itzin', 'Kenya Moore']",Chris Sivertson,"['Thriller', 'Horror', 'Mystery']","['360 Pictures', 'TriStar Pictures', 'Summit Entertainment']"
No Reservations,2007,tt0481141,https://m.media-amazon.com/images/M/MV5BMTI1NzQ5MzU1OV5BMl5BanBnXkFtZTcwNzExODU0MQ@@._V1_.jpg,3638,"['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin', 'Patricia Clarkson', 'Jenny Wade', 'Bob Balaban']",Scott Hicks,"['Comedy', 'Romance', 'Drama']","['Castle Rock Entertainment', 'Storefront Pictures', 'Village Roadshow Pictures', 'WV Films III', 'Warner Bros. Pictures']"
The Simpsons Movie,2007,tt0462538,https://m.media-amazon.com/images/M/MV5BMTgxMDczMTA5N15BMl5BanBnXkFtZTcwMzk1MzMzMw@@._V1_.jpg,35,"['Dan Castellaneta', 'Julie Kavner', 'Nancy Cartwright', 'Yeardley Smith', 'Hank Azaria', 'Harry Shearer']",David Silverman,"['Animation', 'Comedy', 'Family']","['Gracie Films', 'Film Roman', '20th Century Fox Animation', 'The Curiosity Company', '20th Century Fox']"
Becoming Jane,2007,tt0416508,https://m.media-amazon.com/images/M/MV5BMTIzMjQyMDMxM15BMl5BanBnXkFtZTcwMjAwOTM1MQ@@._V1_.jpg,2977,"['Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell', 'Maggie Smith', 'Joe Anderson']",Julian Jarrold,"['Romance', 'Drama']","['Ecosse Films', '2 Entertain']"
The Bourne Ultimatum,2007,tt0440963,https://m.media-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,2503,"['Matt Damon', 'Julia Stiles', 'David Strathairn', 'Scott Glenn', 'Paddy Considine', 'Edgar Ramírez']",Paul Greengrass,"['Action', 'Drama', 'Mystery', 'Thriller']","['Universal Pictures', 'The Kennedy/Marshall Company', 'Ludlum Entertainment', 'Motion Picture BETA Produktionsgesellschaft', 'Bourne Again', 'KanZaman Services', 'Peninsula Films', 'Studio Babelsberg']"
Hot Rod,2007,tt0787475,https://m.media-amazon.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_.jpg,10074,"['Andy Samberg', 'Jorma Taccone', 'Bill Hader', 'Danny McBride', 'Isla Fisher', 'Sissy Spacek']",Akiva Schaffer,"['Comedy', 'Action', 'Drama']","['Paramount', 'Broadway Video', 'Michaels-Goldwyn', 'The Lonely Island']"
The Ten,2007,tt0811106,https://m.media-amazon.com/images/M/MV5BNzc4MjU2MzY2N15BMl5BanBnXkFtZTcwNjExNTk0MQ@@._V1_.jpg,13173,"['Paul Rudd', 'Adam Brody', 'Jon Hamm', 'Winona Ryder', 'Ken Marino', 'Todd Holoubek']",David Wain,['Comedy'],"['Ascot Elite Home Entertainment', 'City Lights Pictures']"
Underdog,2007,tt0467110,https://m.media-amazon.com/images/M/MV5BMTk5NjkyNzEwOV5BMl5BanBnXkFtZTcwODc5NDI1MQ@@._V1_.jpg,6589,"['Jason Lee', 'Jim Belushi', 'Patrick Warburton', 'John Slattery', 'Peter Dinklage', 'Brad Garrett']",Frederik Du Chau,"['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']","['Walt Disney Pictures', 'Classic Media', 'Have No Fear Productions', 'Spyglass Entertainment', 'Maverick Films']"
Daddy Day Camp,2007,tt0462244,https://m.media-amazon.com/images/M/MV5BMTM1NTUyMTExMF5BMl5BanBnXkFtZTcwNzk0MDI1MQ@@._V1_.jpg,14144,"['Cuba Gooding Jr.', 'Tamala Jones', 'Paul Rae', 'Lochlyn Munro', 'Richard Gant', 'Talon G. Ackerman']",Fred Savage,"['Family', 'Comedy']","['Revolution Studios', 'Blue Star Entertainment', 'Zookeeper Productions']"
Rush Hour 3,2007,tt0293564,https://m.media-amazon.com/images/M/MV5BMTA0Nzg5NjQ0MDBeQTJeQWpwZ15BbWU3MDE4Mzg5NDE@._V1_.jpg,5174,"['Jackie Chan', 'Chris Tucker', 'Hiroyuki Sanada', 'Max von Sydow', 'Yvan Attal', 'Roman Polanski']",Brett Ratner,"['Action', 'Comedy', 'Crime']","['New Line Cinema', 'Roger Birnbaum Productions', 'Arthur Sarkissian Productions', 'Unlike Film Productions']"
Stardust,2007,tt0486655,https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_.jpg,2270,"['Claire Danes', 'Charlie Cox', 'Michelle Pfeiffer', 'Robert De Niro', 'Sienna Miller', 'Ricky Gervais']",Matthew Vaughn,"['Adventure', 'Fantasy', 'Romance', 'Family']","['Paramount', 'Marv Films', 'Vaughn Productions', 'di Bonaventura Pictures', 'Ingenious Media']"
The Invasion,2007,tt0427392,https://m.media-amazon.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_.jpg,4858,"['Nicole Kidman', 'Daniel Craig', 'Jeremy Northam', 'Jeffrey Wright', 'Jackson Bond', 'Veronica Cartwright']",Oliver Hirschbiegel,"['Science Fiction', 'Thriller', 'Mystery']","['Village Roadshow Pictures', 'Silver Pictures', 'Vertigo Entertainment', 'Warner Bros. Pictures']"
The Last Legion,2007,tt0462396,https://m.media-amazon.com/images/M/MV5BNmJhOTMyMTMtMDc0Yi00YTg2LWE0MWUtYWY0OTBmZTMzMmU2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,9703,"['Colin Firth', 'Ben Kingsley', 'Aishwarya Rai Bachchan', 'Peter Mullan', 'Kevin McKidd', 'John Hannah']",Doug Lefler,"['Action', 'Adventure', 'Fantasy', 'War']","['Dino De Laurentiis Company', 'Quinta Communications', 'Zephyr Films', 'Nimar Studios', 'Ingenious Media']"
Superbad,2007,tt0829482,https://m.media-amazon.com/images/M/MV5BMTc0NjIyMjA2OF5BMl5BanBnXkFtZTcwMzIxNDE1MQ@@._V1_.jpg,8363,"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse', 'Bill Hader', 'Seth Rogen', 'Emma Stone']",Greg Mottola,['Comedy'],"['Columbia Pictures', 'Apatow Productions']"
Marigold,2007,tt0329354,https://m.media-amazon.com/images/M/MV5BNzQ5ODAwMDktNzViMy00NGQyLWFhOTQtMmJkZjA0MTUxNmY0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,25827,"['Salman Khan', 'Ali Larter', 'Nandana Sen', 'Shari Watson', 'Simone Singh', 'Ian Bohen']",Willard Carroll,"['Comedy', 'Romance']","['Hyperion Pictures', 'Entertainment One', 'Marvin Becker Films']"
Mr. Bean's Holiday,2007,tt0453451,https://m.media-amazon.com/images/M/MV5BMTM2NzQ1Mzc4M15BMl5BanBnXkFtZTcwNTk3NjA1MQ@@._V1_.jpg,1268,"['Rowan Atkinson', 'Maxim Baldry', 'Emma de Caunes', 'Karel Roden', 'Willem Dafoe', 'Steve Pemberton']",Steve Bendelack,"['Family', 'Comedy']","['Tiger Aspect Productions', 'Working Title Films']"
The Nanny Diaries,2007,tt0489237,https://m.media-amazon.com/images/M/MV5BMTkxMjU5MTY0Ml5BMl5BanBnXkFtZTcwNzU4NjU0MQ@@._V1_.jpg,12435,"['Scarlett Johansson', 'Laura Linney', 'Alicia Keys', 'Chris Evans', 'Donna Murphy', 'Nicholas Art']",Shari Springer Berman,"['Comedy', 'Drama', 'Romance']","['FilmColony', 'The Weinstein Company', 'Lionsgate']"
Resurrecting the Champ,2007,tt0416185,https://m.media-amazon.com/images/M/MV5BMjMxNjgyMTA2Ml5BMl5BanBnXkFtZTgwMzYxODU3MDI@._V1_.jpg,13074,"['Samuel L. Jackson', 'Josh Hartnett', 'Alan Alda', 'Teri Hatcher', 'Kathryn Morris', 'Dakota Goyo']",Rod Lurie,['Drama'],"['Battleplan Productions', 'Yari Film Group', 'Phoenix Pictures', 'Alberta Film Entertainment']"
September Dawn,2007,tt0473700,https://m.media-amazon.com/images/M/MV5BMTk5MzE0NzM5MV5BMl5BanBnXkFtZTcwODM0NDM0MQ@@._V1_.jpg,14877,"['Jon Voight', 'Tamara Hope', 'Trent Ford', 'Lolita Davidovich', 'Dean Cain', 'Terence Stamp']",Christopher Cain,"['Drama', 'History', 'Western']","['Black Diamond Pictures', 'September Dawn', 'Voice Pictures']"
War,2007,tt0499556,https://m.media-amazon.com/images/M/MV5BNTIwMjE2Mjc1MF5BMl5BanBnXkFtZTYwNzI0OTI3._V1_.jpg,10431,"['Jet Li', 'Jason Statham', 'John Lone', 'Devon Aoki', 'Luis Guzmán', 'Saul Rubinek']",Philip G. Atwell,"['Action', 'Thriller']","['Lionsgate', 'Mosaic Media Group', 'Fierce Entertainment', 'Current Entertainment', 'Rogue Films']"
Balls of Fury,2007,tt0424823,https://m.media-amazon.com/images/M/MV5BMjA3MDQ1Mzc4N15BMl5BanBnXkFtZTcwODI0NTc0MQ@@._V1_.jpg,9750,"['Dan Fogler', 'Christopher Walken', 'George Lopez', 'Maggie Q', 'James Hong', 'Brett DelBuono']",Ben Garant,"['Comedy', 'Crime']","['Rogue Pictures', 'Intrepid Pictures', 'Spyglass Entertainment']"
Death Sentence,2007,tt0804461,https://m.media-amazon.com/images/M/MV5BZWMzY2QxMjYtYTYwMy00YjMyLTgxODUtNWNhODgxNGU0YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,11835,"['Kevin Bacon', 'Garrett Hedlund', 'Kelly Preston', 'Jordan Garrett', 'John Goodman', 'Aisha Tyler']",James Wan,"['Action', 'Crime', 'Drama', 'Thriller']","['Dune Entertainment', 'Baldwin Entertainment Group', 'Brass Hat Films', '20th Century Fox', 'Hyde Park Films']"
Halloween,2007,tt0373883,https://m.media-amazon.com/images/M/MV5BMTMzOTg4MzcxNF5BMl5BanBnXkFtZTcwMzY5MDE1MQ@@._V1_.jpg,2082,"['Scout Taylor-Compton', 'Tyler Mane', 'Malcolm McDowell', 'Daeg Faerch', 'Sheri Moon Zombie', 'Danielle Harris']",Rob Zombie,['Horror'],"['Dimension Films', 'Nightfall Productions', 'Spectacle Entertainment Group']"
3:10 to Yuma,2007,tt0381849,https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_.jpg,5176,"['Russell Crowe', 'Christian Bale', 'Peter Fonda', 'Gretchen Mol', 'Ben Foster', 'Dallas Roberts']",James Mangold,['Western'],"['Lionsgate', 'Tree Line Films', 'Relativity Media', 'Yuma']"
The Brothers Solomon,2007,tt0784972,https://m.media-amazon.com/images/M/MV5BMTUxNzUwNzcyNV5BMl5BanBnXkFtZTcwNjM3MTg0MQ@@._V1_.jpg,10071,"['Will Arnett', 'Will Forte', 'Kristen Wiig', 'Chi McBride', 'Lee Majors', 'Sam Lloyd']",Bob Odenkirk,['Comedy'],"['Revolution Studios', 'Carsey-Werner Company', 'TriStar Pictures']"
The Hunting Party,2007,tt0455782,https://m.media-amazon.com/images/M/MV5BNTQ0OTA5NzgxMV5BMl5BanBnXkFtZTcwODc4OTM1MQ@@._V1_.jpg,5353,"['Richard Gere', 'Terrence Howard', 'Jesse Eisenberg', 'James Brolin', 'Diane Kruger', 'Ljubomir Kerekeš']",Richard Shepard,"['Action', 'Adventure', 'Thriller', 'Drama']",['Intermedia Films']
Shoot 'Em Up,2007,tt0465602,https://m.media-amazon.com/images/M/MV5BMjEwMDA1MDUwNl5BMl5BanBnXkFtZTcwMDQzMzM1MQ@@._V1_.jpg,4141,"['Clive Owen', 'Monica Bellucci', 'Paul Giamatti', 'Stephen McHattie', 'Greg Bryk', 'Daniel Pilon']",Michael Davis,"['Action', 'Thriller', 'Comedy', 'Crime']","['New Line Cinema', 'Angry Films']"
The Brave One,2007,tt0476964,https://m.media-amazon.com/images/M/MV5BMTA4OTA4Njk4MDdeQTJeQWpwZ15BbWU3MDc0NDY1MzM@._V1_.jpg,4413,"['Jodie Foster', 'Terrence Howard', 'Nicky Katt', 'Naveen Andrews', 'Mary Steenburgen', 'Ene Oloja']",Neil Jordan,"['Crime', 'Drama', 'Thriller']","['Village Roadshow Pictures', 'Silver Pictures', 'Warner Bros. Pictures']"
Dragon Wars: D-War,2007,tt0372873,https://m.media-amazon.com/images/M/MV5BMTc2OTk1MzUzMl5BMl5BanBnXkFtZTcwNjE0ODI1MQ@@._V1_.jpg,10253,"['Jason Behr', 'Amanda Brooks', 'Robert Forster', 'Craig Robinson', 'Aimee Garcia', 'Chris Mulkey']",Shim Hyung-rae,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['Younggu-Art Movies', 'Showbox']"
December Boys,2007,tt0465436,https://m.media-amazon.com/images/M/MV5BMTkwMzg4NTg0Ml5BMl5BanBnXkFtZTcwMjg3OTA1MQ@@._V1_.jpg,4629,"['Daniel Radcliffe', 'Lee Cormie', 'Christian Byers', 'James Fraser', 'Jack Thompson', 'Teresa Palmer']",Rod Hardy,"['Drama', 'Romance']","['Village Roadshow Pictures', 'Australian Film Finance Corporation']"
Eastern Promises,2007,tt0765443,https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_.jpg,2252,"['Viggo Mortensen', 'Naomi Watts', 'Vincent Cassel', 'Armin Mueller-Stahl', 'Sinéad Cusack', 'Donald Sumpter']",David Cronenberg,"['Thriller', 'Crime', 'Mystery']","['Focus Features', 'BBC Film', 'Astral Media', 'Corus Entertainment', 'Téléfilm Canada', 'Serendipity Point Films', 'Scion Films', 'Shine Pictures', 'Kudos']"
In the Valley of Elah,2007,tt0478134,https://m.media-amazon.com/images/M/MV5BY2QzODMwOGQtMjZiNS00YjYwLTlhZDUtYWU1OGI0ZTk3ZjUxXkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_.jpg,6973,"['Tommy Lee Jones', 'Charlize Theron', 'Susan Sarandon', 'Frances Fisher', 'James Franco', 'Jonathan Tucker']",Paul Haggis,"['History', 'Drama', 'Thriller', 'Crime', 'Mystery']","['Warner Independent Pictures (WIP)', 'NALA Films', 'Summit Entertainment', 'Samuels Media', 'Blackfriars Bridge Films']"
Mr. Woodcock,2007,tt0419984,https://m.media-amazon.com/images/M/MV5BMTc2NTcwNDM5MV5BMl5BanBnXkFtZTcwODMzMzM1MQ@@._V1_.jpg,13257,"['Billy Bob Thornton', 'Seann William Scott', 'Susan Sarandon', 'Amy Poehler', 'Ethan Suplee', 'Melissa Sagemiller']",Craig Gillespie,"['Comedy', 'Romance']","['Landscape Entertainment', 'Avery Pix']"
The Assassination of Jesse James by the Coward Robert Ford,2007,tt0443680,https://m.media-amazon.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@._V1_.jpg,4512,"['Brad Pitt', 'Casey Affleck', 'Sam Rockwell', 'Sam Shepard', 'Mary-Louise Parker', 'Paul Schneider']",Andrew Dominik,"['Action', 'Drama', 'Western']","['Plan B Entertainment', 'Virtual Studios', 'Scott Free Productions', 'Alberta Film Entertainment', 'Jesse Films Inc.', 'Warner Bros. Pictures']"
Good Luck Chuck,2007,tt0452625,https://m.media-amazon.com/images/M/MV5BMTU1NzM1MTE1OV5BMl5BanBnXkFtZTYwNDQyMjU3._V1_.jpg,10030,"['Dane Cook', 'Jessica Alba', 'Dan Fogler', 'Ellia English', 'Lonny Ross', 'Troy Gentile']",Mark Helfrich,"['Comedy', 'Romance']","['Milestone Entertainment', 'Lionsgate', 'Karz Entertainment', 'Alberta Film Development Program of the Alberta Government', 'Chuck Productions']"
Into the Wild,2007,tt0758758,https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_.jpg,5915,"['Emile Hirsch', 'Marcia Gay Harden', 'William Hurt', 'Jena Malone', 'Brian H. Dierker', 'Catherine Keener']",Sean Penn,"['Adventure', 'Drama']","['River Road Entertainment', 'Paramount Vantage', 'Into the Wild', 'The Linson Company', 'Square One C.I.H.']"
The Jane Austen Book Club,2007,tt0866437,https://m.media-amazon.com/images/M/MV5BMTY5MTYwMzM3MF5BMl5BanBnXkFtZTcwOTAxODM1MQ@@._V1_.jpg,5951,"['Kathy Baker', 'Maria Bello', 'Emily Blunt', 'Amy Brenneman', 'Hugh Dancy', 'Maggie Grace']",Robin Swicord,"['Comedy', 'Romance']","['Mockingbird Pictures', 'John Calley Productions']"
Resident Evil: Extinction,2007,tt0432021,https://m.media-amazon.com/images/M/MV5BNDQ0MWI3MmEtMzM0OC00Y2ViLWE4MDItMzNhNmY1ZTdjMWE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7737,"['Milla Jovovich', 'Oded Fehr', 'Ali Larter', 'Iain Glen', 'Ashanti', 'Christopher Egan']",Russell Mulcahy,"['Horror', 'Action', 'Science Fiction']","['Screen Gems', 'Impact Pictures', 'Davis Films', 'Constantin Film']"
Sydney White,2007,tt0815244,https://m.media-amazon.com/images/M/MV5BMTk3ODc3ODAxN15BMl5BanBnXkFtZTcwNzcwMDU1MQ@@._V1_.jpg,10760,"['Amanda Bynes', 'Sara Paxton', 'Matt Long', 'Jeremy Howard', 'Danny Strong', 'Jack Carpenter']",Joe Nussbaum,['Comedy'],"['Clifford Werber Productions', 'Morgan Creek', 'SW7D Productions']"
Feast of Love,2007,tt0800027,https://m.media-amazon.com/images/M/MV5BOTE1NjU3ODkzNV5BMl5BanBnXkFtZTcwMjY2MjE1MQ@@._V1_.jpg,14313,"['Morgan Freeman', 'Greg Kinnear', 'Radha Mitchell', 'Billy Burke', 'Selma Blair', 'Alexa Davalos']",Robert Benton,"['Romance', 'Drama']","['Revelations Entertainment', 'Lakeshore Entertainment', 'Metro-Goldwyn-Mayer', 'GreeneStreet Films']"
The Game Plan,2007,tt0492956,https://m.media-amazon.com/images/M/MV5BZjczZDAwZTYtYzQ0Ny00NTAyLWIwNjMtMDYyOThhZGIxODc5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,13680,"['Dwayne Johnson', 'Madison Pettis', 'Kyra Sedgwick', 'Roselyn Sánchez', 'Morris Chestnut', 'Hayes MacArthur']",Andy Fickman,"['Comedy', 'Family']","['Monkey Dance Productions', 'Walt Disney Pictures', 'Mayhem Pictures']"
The Kingdom,2007,tt0431197,https://m.media-amazon.com/images/M/MV5BMjA1MDIzOTYwMV5BMl5BanBnXkFtZTcwMTM5OTA1MQ@@._V1_.jpg,4349,"['Jamie Foxx', 'Jennifer Garner', 'Chris Cooper', 'Jason Bateman', 'Ali Soliman', 'Jeremy Piven']",Peter Berg,"['Thriller', 'Action', 'Drama']","['Universal Pictures', 'Forward Pass', 'Relativity Media', 'FilmWorks', 'MDBF Zweite Filmgesellschaft']"
The Darjeeling Limited,2007,tt0838221,https://m.media-amazon.com/images/M/MV5BMTM0MTQ4MTgwOF5BMl5BanBnXkFtZTcwMDA3MDU1MQ@@._V1_.jpg,4538,"['Owen Wilson', 'Adrien Brody', 'Jason Schwartzman', 'Amara Karan', 'Wallace Wolodarsky', 'Waris Ahluwalia']",Wes Anderson,"['Adventure', 'Drama', 'Comedy']","['Fox Searchlight Pictures', 'Scott Rudin Productions', 'American Empirical Pictures']"
Feel The Noise,2007,tt0756703,https://m.media-amazon.com/images/M/MV5BMTUzODQyNTE2MV5BMl5BanBnXkFtZTcwMzQzMDU1MQ@@._V1_.jpg,30319,"['Rosa Arredondo', 'Luis Cruz', 'Omarion', 'Giancarlo Esposito', 'Melonie Diaz', 'Victor Rasuk']",Alejandro Chomski,"['Romance', 'Drama', 'Music']","['Sony BMG Feature Films', 'Nuyorican Productions']"
The Good Night,2007,tt0484111,https://m.media-amazon.com/images/M/MV5BOWRhNDI5NzYtODY3Ni00NTFlLWIyYTEtNjA5NTZlYmI2MmY0XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_.jpg,13501,"['Martin Freeman', 'Gwyneth Paltrow', 'Penélope Cruz', 'Simon Pegg', 'Danny DeVito', 'Amber Sealey']",Jake Paltrow,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Music']","['Destination Films', 'Tempesta Films', 'Inferno Distribution', 'MHF Zweite Academy Film', 'Grosvenor Park Media', 'Arcade Films']"
The Heartbreak Kid,2007,tt0408839,https://m.media-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_.jpg,9038,"['Ben Stiller', 'Malin Åkerman', 'Michelle Monaghan', 'Jerry Stiller', 'Rob Corddry', 'Mae LaBorde']",Bobby Farrelly,"['Comedy', 'Romance']","['Conundrum Entertainment', 'Davis Entertainment', 'DreamWorks Pictures', 'Radar Pictures']"
Across the Universe,2007,tt0445922,https://m.media-amazon.com/images/M/MV5BMTIyMTUwNzg3Nl5BMl5BanBnXkFtZTcwMjM1MDI1MQ@@._V1_.jpg,4688,"['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson', 'Dana Fuchs', 'Martin Luther McCoy', 'T.V. Carpio']",Julie Taymor,"['Drama', 'Romance', 'Fantasy']","['Revolution Studios', 'Team Todd', 'Gross Entertainment', 'Sound Films']"
Elizabeth: The Golden Age,2007,tt0414055,https://m.media-amazon.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_.jpg,4517,"['Cate Blanchett', 'Clive Owen', 'Geoffrey Rush', 'Laurence Fox', 'Tom Hollander', 'Abbie Cornish']",Shekhar Kapur,"['Drama', 'History', 'Romance']","['Universal Pictures', 'StudioCanal', 'Working Title Films']"
The Final Season,2007,tt0449018,https://m.media-amazon.com/images/M/MV5BMjE3OTI2NzUxMV5BMl5BanBnXkFtZTcwMDcxMDU1MQ@@._V1_.jpg,15669,"['Sean Astin', 'Michael Angarano', 'Powers Boothe', 'Rachael Leigh Cook', 'Tom Arnold', 'Larry Miller']",David Mickey Evans,['Drama'],[]
Lars and the Real Girl,2007,tt0805564,https://m.media-amazon.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1_.jpg,6615,"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'Kelli Garner', 'Patricia Clarkson', 'Lauren Ash']",Craig Gillespie,"['Comedy', 'Drama', 'Romance']","['Sidney Kimmel Entertainment', 'Lars Productions', 'Metro-Goldwyn-Mayer']"
Michael Clayton,2007,tt0465538,https://m.media-amazon.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1_.jpg,4566,"['George Clooney', 'Tom Wilkinson', 'Tilda Swinton', ""Michael O'Keefe"", 'Sydney Pollack', 'Danielle Skraastad']",Tony Gilroy,"['Drama', 'Thriller', 'Mystery', 'Crime']","['Castle Rock Entertainment', 'Mirage Enterprises', 'Section Eight', 'Samuels Media']"
Sleuth,2007,tt0857265,https://m.media-amazon.com/images/M/MV5BYTgyZmQxMmQtMWE0ZC00ZmMyLWI2MzQtYmVjYTE3MGJkZjE2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg,4520,"['Michael Caine', 'Jude Law', 'Harold Pinter', ""Carmel O'Sullivan"", 'Kenneth Branagh']",Kenneth Branagh,"['Drama', 'Mystery', 'Thriller']","['Castle Rock Entertainment', 'Timnick Films', 'Riff Raff Film Productions', 'Mandate International', 'Sony Pictures Classics']"
